garden	basement	elevator	balcony	floor (storey)	nmbr of rooms	construction year	unemployment	Anteil Gruenenwaehler	price
TRUE	TRUE	FALSE	FALSE	-1	1	2000	2	2	1
TRUE	TRUE	TRUE	TRUE	2	1	2021	1	3	1
FALSE	FALSE	TRUE	FALSE	-1	1	2021	1	3	1
FALSE	TRUE	FALSE	TRUE	2	2	1960	1	2	0
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
TRUE	FALSE	FALSE	FALSE	-1	3	1904	1	1	0
FALSE	TRUE	FALSE	TRUE	3	6	1959	3	1	0
TRUE	TRUE	FALSE	FALSE	3	3	1960	1	1	0
TRUE	TRUE	TRUE	TRUE	2	2	2022	3	1	1
TRUE	TRUE	TRUE	TRUE	1	2	2022	3	1	1
FALSE	FALSE	TRUE	TRUE	4	3.5	1973	2	1	0
FALSE	TRUE	FALSE	TRUE	-1	4	1963	3	1	0
FALSE	FALSE	TRUE	FALSE	-1	1	2021	1	3	1
FALSE	TRUE	FALSE	TRUE	-1	2	1954	1	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	1991	3	1	0
TRUE	TRUE	TRUE	TRUE	-1	2	2012	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2010	1	2	1
FALSE	TRUE	FALSE	TRUE	1	3	1961	3	1	0
FALSE	TRUE	TRUE	FALSE	1	2	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	5	4	1970	1	1	0
FALSE	FALSE	TRUE	TRUE	5	3	1971	2	1	0
FALSE	TRUE	TRUE	TRUE	9	4	1973	1	1	0
FALSE	FALSE	FALSE	TRUE	-1	3	1979	3	1	0
FALSE	TRUE	TRUE	TRUE	-1	3	1968	3	1	0
FALSE	TRUE	FALSE	TRUE	3	2	1910	2	3	1
FALSE	TRUE	TRUE	FALSE	-1	1	2023	2	1	1
FALSE	TRUE	FALSE	TRUE	3	3	1990	2	1	0
FALSE	TRUE	FALSE	TRUE	4	2	1960	2	1	1
TRUE	TRUE	TRUE	TRUE	4	2	2022	3	1	1
TRUE	TRUE	TRUE	TRUE	4	2	2022	3	1	1
FALSE	TRUE	FALSE	TRUE	3	2	1950	2	2	1
TRUE	TRUE	TRUE	TRUE	-1	2	2022	3	1	1
TRUE	TRUE	TRUE	TRUE	2	2	2022	3	1	1
FALSE	TRUE	FALSE	FALSE	-1	3	1905	1	3	1
FALSE	TRUE	TRUE	TRUE	3	3	1988	1	1	0
FALSE	TRUE	TRUE	TRUE	1	2	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	1	3	1967	1	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	1890	3	1	0
TRUE	TRUE	FALSE	TRUE	-1	3	1969	1	1	1
FALSE	TRUE	TRUE	TRUE	9	3.5	1971	1	3	0
FALSE	TRUE	FALSE	FALSE	9	3	1971	1	3	0
FALSE	TRUE	FALSE	TRUE	4	3	1900	1	3	1
TRUE	FALSE	FALSE	FALSE	-1	2	2023	3	1	1
TRUE	TRUE	FALSE	FALSE	-1	3	1955	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3	2021	1	1	1
TRUE	TRUE	TRUE	TRUE	4	2	2022	3	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	3	2017	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	2	2022	1	1	1
FALSE	TRUE	FALSE	FALSE	1	3	1965	3	1	1
FALSE	TRUE	FALSE	TRUE	3	3	2001	1	3	0
FALSE	TRUE	TRUE	TRUE	1	3	1967	1	1	1
FALSE	TRUE	TRUE	TRUE	6	3	1956	2	1	1
TRUE	TRUE	TRUE	TRUE	1	2	2021	1	3	1
TRUE	TRUE	FALSE	TRUE	3	3	1928	1	1	0
FALSE	TRUE	FALSE	FALSE	5	3	1895	1	3	1
TRUE	TRUE	TRUE	TRUE	1	2	2021	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	2	2022	1	1	1
TRUE	FALSE	FALSE	FALSE	-1	3	2020	2	1	0
FALSE	FALSE	FALSE	FALSE	-1	3	1900	1	3	0
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
FALSE	TRUE	FALSE	TRUE	2	2	2021	3	1	1
FALSE	FALSE	FALSE	TRUE	2	5	2021	3	1	0
FALSE	FALSE	FALSE	TRUE	2	3	2021	3	1	0
TRUE	TRUE	TRUE	TRUE	1	3	2018	3	1	1
TRUE	TRUE	TRUE	TRUE	-1	4	2013	1	1	0
FALSE	TRUE	FALSE	FALSE	-1	4	2013	1	1	0
FALSE	FALSE	TRUE	FALSE	-1	2	2017	3	1	1
FALSE	FALSE	TRUE	TRUE	-1	2	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2023	2	1	1
TRUE	TRUE	TRUE	TRUE	3	2	2021	1	3	1
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	2	2022	1	1	1
TRUE	TRUE	FALSE	TRUE	-1	4	2008	2	1	1
FALSE	TRUE	TRUE	TRUE	3	3	2009	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
FALSE	TRUE	FALSE	TRUE	-1	3	1995	1	1	0
TRUE	TRUE	TRUE	FALSE	-1	3.5	2018	1	1	0
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
FALSE	TRUE	TRUE	FALSE	-1	3	2023	2	1	1
FALSE	FALSE	FALSE	TRUE	2	2	1889	2	3	1
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
TRUE	TRUE	FALSE	FALSE	-1	3	2000	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	2	2021	1	3	1
FALSE	TRUE	TRUE	TRUE	11	4	1978	1	2	0
FALSE	FALSE	FALSE	FALSE	-1	3	2022	2	1	1
FALSE	TRUE	TRUE	TRUE	1	2	2013	1	3	1
FALSE	FALSE	FALSE	FALSE	-1	2.5	1900	1	3	1
FALSE	TRUE	TRUE	TRUE	-1	3	2016	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	2	2022	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	2	2021	1	3	1
TRUE	TRUE	TRUE	TRUE	2	4	2006	2	1	0
FALSE	FALSE	FALSE	TRUE	3	3	2023	3	1	1
TRUE	FALSE	TRUE	TRUE	3	3	2020	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	4	2006	2	1	0
FALSE	TRUE	FALSE	TRUE	1	3	1900	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	2	2021	1	3	1
TRUE	FALSE	TRUE	FALSE	4	3	2011	1	1	1
TRUE	TRUE	TRUE	FALSE	4	3	2013	1	1	1
FALSE	TRUE	TRUE	TRUE	2	4	1973	1	2	0
FALSE	FALSE	TRUE	TRUE	-1	2	2021	1	3	1
FALSE	TRUE	TRUE	FALSE	1	2.5	2021	2	1	1
TRUE	TRUE	TRUE	TRUE	3	2	2021	1	3	1
TRUE	FALSE	TRUE	TRUE	3	3	2020	1	3	1
FALSE	TRUE	FALSE	FALSE	1	3	2016	1	3	1
TRUE	TRUE	TRUE	FALSE	7	2	2011	2	1	1
FALSE	TRUE	TRUE	TRUE	6	2	2014	1	3	1
FALSE	FALSE	TRUE	TRUE	23	2	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	1	4	2006	1	3	1
FALSE	TRUE	TRUE	TRUE	-1	3	2014	1	3	1
FALSE	TRUE	TRUE	TRUE	4	3	2011	1	1	1
FALSE	TRUE	TRUE	TRUE	4	2.5	2010	2	1	1
FALSE	TRUE	TRUE	FALSE	2	3	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	2	3	2007	1	1	1
FALSE	TRUE	FALSE	TRUE	3	4	1991	3	3	0
FALSE	TRUE	TRUE	TRUE	-1	4	2004	3	1	1
TRUE	TRUE	TRUE	TRUE	3	3	2021	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	2	2022	1	1	1
TRUE	FALSE	FALSE	TRUE	2	4	2023	3	1	0
FALSE	FALSE	TRUE	TRUE	21	2	2022	1	1	1
FALSE	TRUE	FALSE	TRUE	1	3	2021	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
FALSE	FALSE	FALSE	TRUE	1	4	2023	3	1	0
FALSE	TRUE	TRUE	TRUE	1	3	2015	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	3	2021	1	3	1
FALSE	TRUE	FALSE	TRUE	2	3.5	1998	2	1	0
FALSE	TRUE	FALSE	TRUE	-1	3	2021	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
TRUE	TRUE	TRUE	TRUE	2	4	2021	1	3	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
TRUE	TRUE	TRUE	TRUE	8	2	2021	2	1	1
TRUE	FALSE	TRUE	FALSE	-1	3	2022	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2017	2	1	0
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
FALSE	TRUE	TRUE	TRUE	-1	2	2023	2	1	1
TRUE	TRUE	FALSE	TRUE	-1	3	1900	1	3	1
FALSE	TRUE	FALSE	FALSE	-1	4	1900	1	3	1
FALSE	TRUE	FALSE	FALSE	-1	3	1900	1	3	1
TRUE	TRUE	FALSE	FALSE	1	4	1961	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	3	2022	1	1	1
FALSE	TRUE	TRUE	FALSE	-1	2	2023	2	1	1
TRUE	FALSE	TRUE	TRUE	3	3	2020	1	3	1
FALSE	TRUE	TRUE	TRUE	2	4	2015	1	1	1
FALSE	TRUE	FALSE	FALSE	3	3	1957	1	2	1
FALSE	TRUE	TRUE	TRUE	4	3	1934	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	3	2022	1	1	1
FALSE	TRUE	FALSE	TRUE	-1	4	2002	2	1	1
TRUE	FALSE	TRUE	TRUE	4	3	2020	1	3	1
FALSE	TRUE	TRUE	FALSE	1	3	2007	1	1	1
TRUE	TRUE	TRUE	FALSE	-1	3	2016	1	1	1
FALSE	TRUE	TRUE	TRUE	4	2.5	2016	1	1	1
TRUE	FALSE	TRUE	TRUE	5	3	2020	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	3	2022	1	1	1
FALSE	TRUE	TRUE	FALSE	3	3.5	2018	1	3	1
FALSE	TRUE	TRUE	FALSE	3	4	2009	1	3	1
TRUE	TRUE	TRUE	TRUE	3	4	2018	1	3	1
FALSE	TRUE	FALSE	TRUE	4	3	2017	1	1	1
FALSE	TRUE	TRUE	TRUE	5	6	1973	1	1	0
TRUE	TRUE	TRUE	TRUE	2	2.5	2013	1	1	1
FALSE	TRUE	TRUE	TRUE	1	3	2016	1	3	1
TRUE	FALSE	FALSE	FALSE	-1	2	1909	3	1	0
FALSE	TRUE	TRUE	TRUE	3	4	2013	1	3	1
TRUE	FALSE	TRUE	FALSE	-1	3	2022	1	1	1
TRUE	FALSE	TRUE	TRUE	7	3	2020	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	2	2020	1	1	1
FALSE	TRUE	TRUE	TRUE	6	4	1918	2	3	1
FALSE	FALSE	TRUE	FALSE	-1	4	2022	1	1	1
FALSE	FALSE	TRUE	TRUE	2	4	2015	1	1	1
FALSE	TRUE	FALSE	FALSE	3	5	1880	1	1	1
FALSE	TRUE	FALSE	TRUE	3	9	1914	1	3	0
FALSE	FALSE	TRUE	FALSE	3	4	2022	3	1	0
TRUE	TRUE	FALSE	TRUE	-1	4	2021	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	3	2022	1	1	1
FALSE	FALSE	TRUE	FALSE	-1	4	2022	1	1	1
FALSE	TRUE	FALSE	FALSE	4	5	1910	2	1	1
FALSE	FALSE	TRUE	TRUE	-1	4	1971	2	3	1
TRUE	TRUE	TRUE	TRUE	2	4	2012	2	1	1
FALSE	TRUE	TRUE	TRUE	6	3	2006	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	3	2020	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	4	2017	2	1	1
FALSE	TRUE	TRUE	FALSE	7	3	2022	1	1	1
TRUE	FALSE	TRUE	TRUE	2	4	2019	1	1	1
TRUE	FALSE	TRUE	TRUE	-1	3	2016	1	3	1
FALSE	FALSE	TRUE	TRUE	-1	4	2022	1	1	1
FALSE	FALSE	TRUE	TRUE	-1	4	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	15	4	2020	1	1	1
TRUE	FALSE	TRUE	TRUE	3	3	2020	1	1	1
TRUE	TRUE	TRUE	TRUE	27	4	2020	1	1	1
FALSE	TRUE	FALSE	TRUE	3	4	1994	2	3	1
FALSE	FALSE	TRUE	TRUE	-1	3	2022	1	1	1
FALSE	TRUE	TRUE	TRUE	-1	4	2020	1	1	1
TRUE	FALSE	TRUE	TRUE	6	3	2020	1	3	1
FALSE	TRUE	TRUE	FALSE	3	5	2016	2	1	1
FALSE	FALSE	TRUE	TRUE	1	5	2015	2	2	1
TRUE	FALSE	TRUE	TRUE	5	4	2020	1	3	1
TRUE	TRUE	TRUE	FALSE	-1	4	2019	1	2	1
FALSE	TRUE	FALSE	FALSE	4	6	1904	1	1	1
TRUE	FALSE	FALSE	TRUE	-1	6	1985	1	2	1
FALSE	FALSE	TRUE	TRUE	-1	5	2022	1	1	1
FALSE	TRUE	FALSE	TRUE	1	6	1900	1	1	1
FALSE	FALSE	TRUE	TRUE	4	5	2020	1	3	1
FALSE	FALSE	TRUE	TRUE	27	4	2022	1	1	1
TRUE	TRUE	TRUE	TRUE	-1	3	2020	1	1	1
